UniProt_ID,Organism,Gene_Name,Synonyms,Other_Accessions,PDB_ID,Method,Resolution,Chains
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6RCW,X-ray,2.08 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6ZBA,X-ray,1.60 A,AAA/BBB/CCC/DDD=381-738
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7A8Q,X-ray,2.24 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7A9V,X-ray,2.17 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7AAG,X-ray,1.79 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7AB9,X-ray,2.19 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7ABD,X-ray,2.41 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7ABE,X-ray,1.83 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7ABJ,X-ray,2.11 A,A/B/C/D=381-740
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7AY6,X-ray,1.66 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7B9H,X-ray,1.50 A,A/B=380-714
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7CBJ,X-ray,1.50 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7CBQ,X-ray,1.59 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7F2K,X-ray,2.10 A,A/B=303-809
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7F2L,X-ray,2.10 A,A/B=303-809
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7F2M,X-ray,2.20 A,A/B=303-809
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7W4X,X-ray,2.20 A,A/B=380-751
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7W4Y,X-ray,2.10 A,A/B=380-751
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7XAA,X-ray,2.10 A,A/B=303-809
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7XAB,X-ray,2.00 A,A/B=303-809
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7XBB,X-ray,2.10 A,A/B=303-809
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7YQF,X-ray,1.54 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7YSX,X-ray,1.65 A,A/B=388-715
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1PTW,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1TB7,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1TBB,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1XOM,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1XON,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1XOQ,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1XOR,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",2PW3,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1E9K,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1OYN,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",1Y2K,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3G4G,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3G58,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",3SL3,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",5K32,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6BOJ,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6FW3,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",6LRM,,,
Q08499,9606,PDE4D,DPDE3,"O43433, Q13549, Q13550, Q13551, Q7Z2L8, Q8IV84, Q8IVA9, Q8IVD2, Q8IVD3, Q96HL4, Q9HCX7",7ABE,,,
Q13946,9606,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",1ZKL,X-ray,1.67 A,A=130-482
Q13946,9606,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",3G3N,X-ray,2.40 A,A=139-456
Q13946,9606,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",4PM0,X-ray,2.10 A,A=130-482
Q13946,9606,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",4Y2B,X-ray,2.20 A,A=130-482
Q13946,9606,PDE7A,,"A0AVH6, A8K436, A8K9G5, O15380, Q96T72",1ZKL,,,
A2XDA1,39946,PDS1,PDS,"Q93Y74, Q9ZTN9",5MOG,X-ray,2.77 A,A/B/C/D/E=88-578
A2XDA1,39946,PDS1,PDS,"Q93Y74, Q9ZTN9",5MOG,,,
A2XDA1,39946,PDS1,PDS,"Q93Y74, Q9ZTN9",5MOG,,,
O35904,10090,Pik3cd,,Q8CJ28,2WXF,X-ray,1.90 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXG,X-ray,2.00 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXH,X-ray,1.90 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXI,X-ray,2.80 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXJ,X-ray,2.60 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXK,X-ray,2.90 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXL,X-ray,1.99 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXM,X-ray,2.80 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXN,X-ray,2.60 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXO,X-ray,2.49 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXP,X-ray,2.30 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXQ,X-ray,2.70 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXR,X-ray,2.50 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2X38,X-ray,2.20 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,4AJW,X-ray,2.80 A,A/B=110-1043
O35904,10090,Pik3cd,,Q8CJ28,4V0I,X-ray,2.54 A,A/B=106-1043
O35904,10090,Pik3cd,,Q8CJ28,4XE0,X-ray,2.43 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5AE8,X-ray,2.42 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5AE9,X-ray,2.44 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5I4U,X-ray,2.37 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5I6U,X-ray,2.84 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5IS5,X-ray,2.85 A,A=1-1043
O35904,10090,Pik3cd,,Q8CJ28,5L72,X-ray,3.06 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5NCY,X-ray,1.90 A,"A=106-507, A=509-1043"
O35904,10090,Pik3cd,,Q8CJ28,5NCZ,X-ray,1.94 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5NGB,X-ray,2.90 A,A=1-1043
O35904,10090,Pik3cd,,Q8CJ28,5O83,X-ray,2.90 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T27,X-ray,2.60 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T28,X-ray,2.80 A,"A=106-507, A=509-1043"
O35904,10090,Pik3cd,,Q8CJ28,5T2B,X-ray,2.30 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T2D,X-ray,2.90 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T2G,X-ray,2.55 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T2I,X-ray,2.30 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T2L,X-ray,2.55 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T2M,X-ray,2.80 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T7F,X-ray,2.60 A,A/B=106-1043
O35904,10090,Pik3cd,,Q8CJ28,5T8I,X-ray,2.60 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,6DGT,X-ray,2.60 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,6EYZ,X-ray,2.20 A,A=1-1043
O35904,10090,Pik3cd,,Q8CJ28,6EZ6,X-ray,2.04 A,A=1-1043
O35904,10090,Pik3cd,,Q8CJ28,6GY0,X-ray,2.55 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,6HI9,X-ray,2.08 A,A=106-1043
O35904,10090,Pik3cd,,Q8CJ28,6MUL,X-ray,3.09 A,A/B=106-1043
O35904,10090,Pik3cd,,Q8CJ28,6MUM,X-ray,3.06 A,A/B=106-1043
O35904,10090,Pik3cd,,Q8CJ28,2WXF,,,
O35904,10090,Pik3cd,,Q8CJ28,2WXK,,,
O35904,10090,Pik3cd,,Q8CJ28,2WXR,,,
O35904,10090,Pik3cd,,Q8CJ28,4V0I,,,
O35904,10090,Pik3cd,,Q8CJ28,4XE0,,,
O35904,10090,Pik3cd,,Q8CJ28,5L72,,,
O35904,10090,Pik3cd,,Q8CJ28,5NCZ,,,
O35904,10090,Pik3cd,,Q8CJ28,5O83,,,
O35904,10090,Pik3cd,,Q8CJ28,6EZ6,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",5DXU,X-ray,2.64 A,A=2-1044
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",5M6U,X-ray,2.85 A,A=17-1027
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",5T8F,X-ray,2.91 A,A=17-1031
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",5UBT,X-ray,2.83 A,A=17-1029
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",5VLR,X-ray,2.80 A,A=17-1029
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6G6W,X-ray,2.72 A,A=1-1044
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6OCO,X-ray,2.58 A,A=17-1031
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6OCU,X-ray,2.77 A,A=1-1044
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6PYR,X-ray,2.21 A,A=17-1034
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6PYU,X-ray,2.54 A,A=17-1034
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",7JIS,X-ray,2.42 A,A=17-1034
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",7LM2,X-ray,2.79 A,A=12-1031
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",7LQ1,X-ray,2.96 A,A=1-1044
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",8BCY,X-ray,2.43 A,A=17-1034
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",5M6U,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",5VLR,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6OCO,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6OCU,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6PYR,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",6PYU,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",7JIS,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",7LM2,,,
O00329,9606,PIK3CD,,"A6NCG0, G1FFP1, O15445, Q5SR49",7LQ1,,,
P23727,9913,PIK3R1,,,1BFI,NMR,,A=614-724
P23727,9913,PIK3R1,,,1BFJ,NMR,,A=614-724
P23727,9913,PIK3R1,,,1OO3,NMR,,A=321-431
P23727,9913,PIK3R1,,,1OO4,NMR,,A=321-431
P23727,9913,PIK3R1,,,1PNJ,NMR,,A=1-84
P23727,9913,PIK3R1,,,1QAD,X-ray,1.80 A,A=614-724
P23727,9913,PIK3R1,,,2PNA,NMR,,A=328-431
P23727,9913,PIK3R1,,,2PNB,NMR,,A=328-431
P23727,9913,PIK3R1,,,2PNI,NMR,,A=1-84
P23727,9913,PIK3R1,,,5DXH,X-ray,3.00 A,B/E=431-599
P23727,9913,PIK3R1,,,5DXU,X-ray,2.64 A,B=431-599
P23727,9913,PIK3R1,,,5T8F,X-ray,2.91 A,B=431-599
P23727,9913,PIK3R1,,,6D81,X-ray,2.25 A,A/B=110-302
P23727,9913,PIK3R1,,,6D82,X-ray,2.41 A,A/B=110-302
P23727,9913,PIK3R1,,,6D85,X-ray,2.20 A,A/B=110-302
P23727,9913,PIK3R1,,,6D86,X-ray,2.30 A,A/B=110-302
P23727,9913,PIK3R1,,,6D87,X-ray,2.70 A,A/B=110-302
P23727,9913,PIK3R1,,,6G6W,X-ray,2.72 A,B=431-599
P23727,9913,PIK3R1,,,6MRP,X-ray,2.40 A,A/B=110-319
P23727,9913,PIK3R1,,,6OCO,X-ray,2.58 A,B=431-600
P23727,9913,PIK3R1,,,6OCU,X-ray,2.77 A,B=431-600
P23727,9913,PIK3R1,,,6R4R,EM,3.40 A,A/B/C/D/E/F/G=1-84
P23727,9913,PIK3R1,,,7JIS,X-ray,2.42 A,B=431-599
P23727,9913,PIK3R1,,,8BCY,X-ray,2.43 A,B=431-599
P23727,9913,PIK3R1,,,1BFI,,,
P23727,9913,PIK3R1,,,1OO3,,,
P23727,9913,PIK3R1,,,1OO4,,,
P23727,9913,PIK3R1,,,1PNJ,,,
P23727,9913,PIK3R1,,,1QAD,,,
P23727,9913,PIK3R1,,,2PNA,,,
P23727,9913,PIK3R1,,,6D85,,,
P23727,9913,PIK3R1,,,6R4R,,,
P23727,9913,PIK3R1,,,7JIS,,,
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",1E8Y,X-ray,2.00 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",1E8Z,X-ray,2.40 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",1HE8,X-ray,3.00 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",2A4Z,X-ray,2.90 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",2A5U,X-ray,2.70 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",2CHW,X-ray,2.60 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",2CHX,X-ray,2.50 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",2CHZ,X-ray,2.60 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",2V4L,X-ray,2.50 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3APC,X-ray,2.54 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3APD,X-ray,2.55 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3APF,X-ray,2.82 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3CSF,X-ray,2.80 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3CST,X-ray,3.20 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3DBS,X-ray,2.80 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3DPD,X-ray,2.85 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3ENE,X-ray,2.40 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3IBE,X-ray,2.80 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3L08,X-ray,2.70 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3L13,X-ray,3.00 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3L16,X-ray,2.90 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3L17,X-ray,3.00 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3L54,X-ray,2.30 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3LJ3,X-ray,2.43 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3MJW,X-ray,2.87 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3ML8,X-ray,2.70 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3ML9,X-ray,2.55 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3NZS,X-ray,2.75 A,A=147-1094
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3NZU,X-ray,2.60 A,A=147-1094
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3OAW,X-ray,2.75 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3P2B,X-ray,3.20 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3PRE,X-ray,2.91 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3PRZ,X-ray,2.60 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3PS6,X-ray,2.60 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3QAQ,X-ray,2.90 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3QAR,X-ray,2.65 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3QJZ,X-ray,2.90 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3QK0,X-ray,2.85 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3R7Q,X-ray,2.50 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3R7R,X-ray,2.90 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3S2A,X-ray,2.55 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3SD5,X-ray,3.20 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3T8M,X-ray,2.50 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3TJP,X-ray,2.70 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3TL5,X-ray,2.79 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3ZVV,X-ray,2.50 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",3ZW3,X-ray,2.80 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4ANU,X-ray,2.81 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4ANV,X-ray,2.13 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4ANW,X-ray,2.31 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4ANX,X-ray,2.73 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4AOF,X-ray,3.30 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4DK5,X-ray,2.95 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4EZJ,X-ray,2.67 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4EZK,X-ray,2.80 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4EZL,X-ray,2.94 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4F1S,X-ray,3.00 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4FA6,X-ray,2.70 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4FAD,X-ray,2.70 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4FHJ,X-ray,2.60 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4FHK,X-ray,3.00 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4FJY,X-ray,2.90 A,A=144-1102
P48736,9606,PIK3CG,,"A4D0Q6, Q8IV23, Q9BZC8",4FJZ,X-ray,3.00 A,A=144-1102
